s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
16053.4893,16077.8311,16321.1514,16191.1729,16192.5283,16077.6875,16278.0361,16121.5957,16383.2578,16220.2959,16068.7891,16291.5225,16205.5449,16190.3203,16180.9766,16053.9824,16218.749,16210.916,16072.458,15996.0098,16165.8525,16234.4307,16126.3799,16215.2373,16248.1699,15993.0273,16136.7617,16531.6113,16018.8936,16075.1133,16097.7402,16182.9863,16310.4609,16144.4902,16346.7041,15962.5469,16158.8262,16316.4238,16175.9092,16409.8477,16253.8193,16129.8662,16285.3896,16373.7061,15974.2969,16512.9609,16139.79,16121.0781,16077.085,16158.0078,16241.0566,16017.9561,16299.1094,16248.0205,16181.4619,16294.9619,16148.293,16133.2354,16148.0869,16046.5273,16216.5293,16356.2822,16289.7471,16303.21,16270.0029,16129.9746,16642.7773,15944.6025,16140.0479,16271.1729,16233.1221,16268.2109,16209.4697,16376.8906,16259.9639,16211.2676,16232.7842,16105.3076,16276.8145,15989.5635,16231.2061,16181.8184,16214.8525,16291.3398,15936.1113,16202.3174,16317.6689,16573.4238,16051.876,16174.5771,15995.0283,16047.8457,16261.2842,16326.9414,16604.5684,16049.8301,16175.9863,16409.7676,16224.584,16179.4072,16007.9688,16359.5566,16093.2324,16074.0449,16332.6777,16208.6504,16124.7617,16066.5889,16313.1992,15961.2119,16203.1592,16044.2119,16130.415,16260.9463,16271.6885,16684.1914,16061.085,16046.3574,16182.1445,16264.6855,16211.0957,16220.5664,16611.002,16245.3027,16051.751,16273.1943,16144.1514,16267.4473,0
16391.8848,16237.6777,16186.5059,16272.2344,16057.1611,16198.5107,16193.8076,16486.6348,16086.7061,16347.834,16084.46,16315.9746,16203.207,16156.7754,16813.9805,16021.2432,16231.1074,16048.3672,16283.2871,16332.373,16193.6133,16585.0215,16141.5176,16061.6455,16192.5664,16180.2344,16217.8154,16289.1963,16549.1094,16066.8623,15921.834,15935.665,15955.0518,16051.8135,16415.834,16726.4902,16204.8867,16226.1533,16002.373,16153.3799,16159.5156,16366.9707,16649.5703,16034.2158,16288.4219,16210.21,16028.3779,16210.6631,16367.3994,16475.834,15945.6787,16160.5,16234.3096,16018.3047,16155.0654,16323.085,16585.541,16261.8682,16382.5898,16111.5205,15940.6465,16140.0889,16426.5977,16744.6582,16126.4248,16276.9844,16072,16034.4219,16189.8701,16343.0166,16864.0078,16030.6777,16026.7383,16069.5654,16146.3535,16215.3281,16242.0723,16338.2969,16437.9551,16274.5742,15942.1846,16269.5889,16201.6143,16047.4844,16543.3047,16335.9424,16300.001,15863.4219,16000.6074,16175.1406,16542.6953,16485.7773,16165.1025,16199.0996,15937.3584,16093.2695,16145.8047,16358.8027,16584.791,16542.8984,16530.9414,15908.1484,16082.7666,16117.7256,16152.8447,16284.2012,16223.8828,16599.4551,15969.8525,15829.4346,16031.043,16356.1328,16629.2285,16302.0215,16275.8975,15923.4014,16035.5957,16199.3779,16296.3525,16760.6055,16238.9326,16420.875,16265.8955,16403.6406,15923.2344,15913.0703,16443.7441,16350.3389,0
16140.1846,16199.5371,16191.6172,16717.0742,16205.8926,16039.6025,16020.6113,16289.1113,16284.748,16274.6143,16459.3145,16385.002,16557.6484,15892.6201,16136.084,15924.7461,16353.7227,16512.6387,16470.2285,16558.6953,15834.8447,15871.4551,16323.7002,16247.6895,16573.2246,16449.5859,16394.6973,15906.1934,16163.0889,16071.1826,16454.9531,16739.5352,16091.7793,16620.1719,16114.0068,16106.2402,15995.6943,16132.6543,16419.9336,16429.9707,16430.6172,15987.2891,16249.8779,16082.3564,16119.998,16441.3437,16430.6973,16482.7559,15875.5674,16096.9092,16060.0576,16256.7822,16357.709,16302.6875,16562.8574,16055.3848,16329.3037,16075.0107,16022.6094,16237.4268,16137.5508,16575.5156,16122.2041,16317.8096,15954.9688,16180.002,16304.6709,16375.8555,16568.0879,16007.3672,16170.5283,16068.6123,15983.5762,16543.7031,16479.1016,16646.3594,16103.9531,15891.5566,16069.4248,16041.457,16226.1875,16168.9131,16336.3701,16210.5596,16281.5078,16161.9492,15901.623,16086.2383,16181.9639,16368.499,16036.3418,16226.2451,16164.4326,16161.8008,16194.4531,16085.5244,16555.7734,16181.3193,16298.1318,15985.7305,16161.4131,15994.1074,16389.0957,16077.2217,16061.9854,16390.0273,16258.249,16096.5713,16068.6602,16087.7139,16135.1826,16038.0557,16401.4512,16113.6348,16242.1953,16240.5889,16092.8955,16240.1738,16105.6016,16264.7813,16130.0361,16201.3828,16230.6367,16679.1035,16114.1904,16143.6152,16130.5352,16264.6914,0
16211.3809,16599.7363,16770.7187,16134.0967,16130.6104,15879.1055,16277.9053,16480.9062,16127.376,16324.4727,16230.6719,16230.3809,16152.3477,15944.6455,16284.4463,16262.291,16512.7422,16104.752,16085.8086,16041.4297,16182.7568,16366.9287,16123.2695,16638.2734,16203.5654,16261.2256,16008.5684,15927.0137,16408.373,16364.7217,16210.6357,16212.0557,16318.3398,16004.4521,16016.377,16051.9258,16188.4238,16323.4863,16211.9902,16318.8926,16063.3232,16136.8945,16292.2451,16214.8271,16249.9102,16213.498,16394.1543,15979.6162,16047.8135,16222.5488,16171.2764,16518.0898,16148.5234,16211.9063,16149.9268,16251.083,16094.8994,16573.8457,16129.1318,16073.2051,16228.9268,16205.3828,16205.0527,16316.6338,16177.6025,16117.3936,16351.4707,16441.6816,16009.9697,16176.6396,15946.0098,16212.8496,16379.9668,16156.9355,16205.001,16127.4502,16224.2813,16278.5381,16519.8047,15962.126,16182.9766,16137.4727,16150.9619,16195.001,16106.6895,16595.1523,16083.7236,16035.2617,16089.7373,16372.8447,16308.373,16290.5352,16430.7715,16187.8164,16034.2617,16229.4756,16184.3525,16299.707,16519.6309,16584.2559,16076.665,16253.8164,15999.8721,16045.8486,16131.5713,16472.0117,16836.6543,15931.6836,16197.5635,16082.4268,16251.1514,16299.3809,16234.7549,16564.2363,16065.3037,16284.2793,16209.3906,16125.3633,16297.3779,16250.1514,16660.4238,16289.5938,16448.0957,16001.1182,16015.7432,16178.71,16403.6504,16637.8633,0
16455.3086,16186.8066,16563.416,16174.0566,16131.3223,16166.4268,16307.9355,16109.0752,16276.7949,16175.3057,16183.5635,16261.7891,16210.7129,16151.0498,16204.4053,16073.1816,16378.8242,16489.0586,16363.5703,16039.9893,16018.167,16170.1045,16229.5615,16450.7324,16144.5039,16290.4385,16003.0947,16230.6484,15967.8008,16575.1797,16118.8379,16017.8389,16141.0879,16162.5713,16298.3945,16222.3184,16445.2988,16085.6836,16091.2021,16296.0029,16194.5459,16375.9844,15988.6201,16259.2949,16230.2031,16198.9531,16211.417,16215.6914,16246.0293,16482.6543,16540.8691,16180.0283,16232.373,16010.5635,16169.3584,16245.5176,16170.6963,16589.4648,16068.5693,16119.6621,16135.6777,16161.3496,16301.0254,16271.5898,16546.5137,16031.4014,16197.8477,16191.5273,16265.1084,16307.9219,16314.3877,16487.5293,16404.4453,16425.041,15948.5547,16096.752,16102.1807,16418.2461,16712.2754,16219.8945,16559.6836,16120.6543,15853.791,16210.9023,16404.6641,16528.5996,16065.165,16279.625,16058.8965,16185.2451,16255.5137,16396.2187,16885.8848,16142.3164,16141.0117,16198.0283,16138.125,15907.0811,16134.6553,16421.7695,16386.1895,16540.0137,15871.6318,16128.957,16023.1641,16332.79,16534.4258,16333.2324,16390.3301,15873.9316,16147.6357,16344.8291,16259.1357,16596.7676,16388.7578,16450.6289,15902.6992,15969.9385,16008.6885,16193.498,16282.2422,16081.873,16434.1895,16266.0029,16263.0342,15822.9619,16135.9844,16231.7598,0
16617.9531,16132.3613,16161.2832,16486.8496,16109.8896,16117.0137,16464.4375,16641.3027,16345.1348,16397.709,15859.3066,16000.7324,16219.748,16409.3262,16623.8965,16255.2842,16331.1387,15996.1719,16202.2666,16241.2178,16563.2754,16873.5566,16058.3828,15973.8525,16101.1787,16240.9883,16243.7998,16300.4258,16499.3926,16361.3086,16572.5,15986.7314,15927.3604,16104.9961,16193.8467,16683.916,16145.6973,16257.0146,15992.9365,15948.209,16112.3848,16530.7402,16566.8887,16231.0361,16347.9863,16084.959,16177.5137,16246.209,16573.1523,16713.9941,16051.9287,16560.4687,15857.9863,15996.7529,16146.9434,16218.1152,16553.7715,16314.1729,16429.7266,15944.374,16169.918,16024.0547,16241.2178,16508.8652,16519.2461,16544.8652,15824.8818,15903.7734,16172.2549,16240.1064,16525.2578,16270.6357,16513.8965,15925.1074,16332.6855,15931.3154,16071.0371,16365.708,16243.208,16465.2363,15952.6445,16173.2246,16038.9385,16007.5869,16254.2168,16292.3584,16433.5723,16037.4746,16103.0127,15964.1523,16235.123,16424.6309,16367.3984,16532.4922,15903.8887,15971.8525,16050.9531,16221.9258,16166.0947,16132.6963,16408.1914,16344.7412,16375.5176,16178.9639,15969.1484,16415.8301,16304.7715,16269.5244,15949.3643,16280.0898,16193.0596,15925.1963,16238.6074,16311.293,16527.0137,16092.2266,16112.668,16020.7773,16116.873,16069.5957,16337.4521,16242.5752,16105.834,16245.8496,16046.1836,16219.4492,16185.5205,16096.8662,0
16115.748,15958.7559,15974.9385,16352.8594,16277.9785,16799.6016,16171.7246,16020.0313,15912.2881,16074.8896,16591.4277,16211.9609,16165.6025,16277.1494,16346.7051,15865.9551,16107.1875,16228.9268,16169.5332,16395.5488,16249.4424,16237.1162,15951.1416,16042.9795,16291.042,16171.6182,16581.168,16228.6094,16241.707,16034.9805,16215.168,16414.1016,16110.3086,16409.2148,16217.1006,16325.7959,16186.4785,16146.8779,16092.7158,16254.1445,16146.0508,16104.2354,16321.1445,16114.1279,16121.3789,16208.001,16135.874,16260.9727,16284.6514,16326.5078,16195.7666,16358.3447,16180.9482,16105.2363,16373.1172,16209.0254,16159.0996,16196.1484,16178.6846,16160.5234,16643.5586,16033.1074,16184.667,16258.6641,16192.3037,16376.7744,16056.3018,16390.7363,16238.3291,16099.9707,16273.792,16302.2949,16176.1533,16147.1543,16343.1582,16117.3594,16067.1855,16202.5293,16103.7861,16283.4658,16439.2871,16548.002,16212.2471,16186.4863,16092.4082,16193.6377,16180.6787,16336.8711,16759.7812,16126.2012,16138.5723,16085.0254,16175.5684,16344.8164,16154.6582,16548.8242,16140.1475,16176.4736,16090.7842,16337.918,16280.748,16149.1533,16542.9238,16220.8506,16430.9395,16097.8037,15848.4268,16136.7402,16449.3301,16615.7031,16209.3086,16338.9512,16013.9785,15985.0039,16232.5156,16476.5352,16670.6738,16160.8652,16208.6797,15890.6572,16237.2813,16274.1006,16357.0684,16567.4336,16462.0176,16588.7812,15933.4941,16154.0986,0
16257.0801,16180.7656,16245.4658,16653.4863,16121.2578,16363.8066,16051.292,15966.7842,16285.8125,16348.3135,16394.709,16196.3857,16307.4922,15967.6592,16016.9639,16282.8291,16388.1055,16653.207,16132.667,16482.5312,16095.1025,16014.8721,16046.5039,16472.8926,16802.709,15883.666,16246.0664,16080.6836,16192.5625,16040.6113,16058.1768,16476.2637,16380.7285,16401.8613,15881.4941,16025.5225,16108.1436,16078.2031,16382.2871,16448.6602,16563.5371,15885.2021,15974.5752,16080.999,16450.6523,16629.6641,16155.7393,16319.4766,15941.3848,16039.2764,15968.3252,16094.5547,16274.1406,16286.0342,16519.3184,16248.0791,16255.6943,15998.5547,15996.8877,16301.5879,16409.3848,16602.6074,16046.2461,16037.4189,15949.5332,16099.4844,16403.4844,16365.0293,16447.1465,15801.1846,15972.7617,16116.3994,16201.9736,16277.2402,16255.9375,16405.6992,16294.6982,16230.4648,15935.9551,16094.1133,16209.8115,16384.6445,16636.916,16091.1816,15986.9893,16111.0674,16127.7383,16190.9473,16204.0146,16497.0469,16252.1455,16280.5215,16032.3857,15938.9014,16270.6484,16264.3057,16091.1865,16176.5313,16297.4873,16054.3311,16223.9814,16124.8506,16133.1064,16405.7559,16373.7891,16182.8916,16107.752,16251.1973,16193.4678,16115.8418,16346.3994,16280.1738,16318.999,16025.6025,16174.7119,16066.626,16211.7334,16551.4648,16017.6816,16197.6055,16071.0518,16150.0469,16152.2305,16228.9131,16111.4326,16265.0645,16314.2002,16164.9658,0
16389.0469,16447.625,15904.5117,16137.2119,16139.8223,16489.1973,16734.1113,16120.3193,16354.002,15927.499,16076.5674,16241.248,16441.084,16430.3301,16107.5625,16402.4277,15988.71,16083.6992,16144.3984,16236.7949,16401.2422,16304.4805,16576.2441,15980.6787,16108.457,16159.4141,16206.3564,16461.3555,16246.1777,16457.7148,15867.082,16011.6719,16138.998,16302.4287,16596.4629,16309.8486,16438.7422,16037.9277,15938.6045,15930.9824,16283.1553,16739.4746,16148.9336,16331.5547,16069.6143,16335.0352,16063.0791,15938.957,16405.9355,16321.2715,16640.916,16134.123,16049.7568,16076.4043,15841.9941,16354.3115,16453.5117,16671.0469,15902.0313,16225.6797,15999.8447,16131.5127,16445.1582,16431.2734,16237.3086,16257.3496,16370.9814,16043.123,16015.6182,16069.9932,16148.6914,16473.3691,16056.0088,16319.9414,16138.123,16128.7432,16124.2402,16214.4873,16370.6563,16116.8203,16281.7227,16041.1533,15873.6436,16126.4531,16290.1299,16659.0527,16010.0107,16276.6846,16337.0488,16204.9307,16086.3936,16232.4805,16218.1846,16067.8184,16265.7539,16168.375,16064.1943,16077.6895,16235.5313,16316.0508,16204.6084,16269.5947,15967.5479,16188.5791,16051.9932,16077.0566,16392.3828,16462.5117,16364.084,16010.6855,16175.25,16138.1025,16614.4766,16181.0146,16175.9453,16154.9961,16189.9707,16124.915,16002.4824,16539.1367,16092.4609,16014.0596,16165.1758,16418.8281,16220.3936,15984.2715,16418.6504,16164.3115,0
16367.5898,16126.3662,16123.3311,16249.8301,16207.6982,16118.5947,16040.5439,16326.5898,16209.3193,16254.9492,16015.1289,16260.3857,16185.8125,16258.4336,16701.2051,16045.749,16174.1563,16089.0283,16243.5293,16222.8516,16356.2031,16728.3301,16030.9668,16085.2656,16180.4873,16205.7432,16145.5488,16149.5459,16561.7891,16041.1338,16220.1787,16134.9043,16233.0947,16118.8438,16335.2012,16699.25,16290.543,16308.8691,15935.834,15926.4805,16309.0732,16523.0234,16613.5332,16185.2939,16303.7793,16108.2393,16060.1973,16263.959,16319.7656,16579.875,16140.8311,16222.8564,16023.4404,15971.1914,16238.249,16313.4346,16355.9336,16230.4424,16606.5352,16004.5195,15992.3027,16131.3301,16183.9795,16408.8184,16207.748,16586.9902,15843.1094,16033.4756,16110.8574,16402.7031,16583.9492,16264.8232,16568.0527,16086.1113,16040.7354,16120.4814,16457.0039,16510.041,16237.2813,16567.209,16055.5703,16113.9629,16070.1846,16134.2754,16245.5527,16421.3926,16479.373,15893.3447,16240.3223,16044.2021,16040.5059,16402.4258,16401.7559,16382.9482,15976.1924,16041,16112.6318,16166.8779,16534.5078,16317.6221,16462.3867,16229.3701,16216.8574,16082.4502,16277.5869,16370.2197,16182.8682,16426.7969,16252.4961,16299.3506,16149.9102,15967.3652,16257.168,16287.6885,16539.0273,16071.3262,16369.1172,15908.0791,16058.498,16391.041,16171.6162,16445.7539,16114.1416,16169.6777,16140.5156,16102.0137,16167.7979,16346.3457,0
16347.8555,16287.6396,16558.6309,16144.5986,16264.4717,16143.625,16221.6553,16017.9502,16164.0928,16830.8281,15936.0752,16009.5557,16293.8975,16363.4834,16240.708,16125.2363,16594.3281,16087.876,16397.3164,16064.4717,16110.3965,16175.8311,16347.5654,16516.6562,16229.832,16415.7148,15881.9531,16010.542,16227.1084,16512.9961,16771.5566,16125.3467,16271.1475,15944.7227,16136.3232,16209.1045,16500.0078,16625.0508,16025.8105,16161.1348,16095.8359,16094.8545,16142.1611,16166.8672,16393.5918,16187.7852,16587.7012,15997.7656,16007.6787,15907.1211,16325.7705,16556.5176,16369.0186,16522.6152,15897.7217,15911.5518,16214.7998,16420.0117,16591.7324,16228.8809,16288.2764,15909.2168,16131.7129,16290.6836,16043.0049,16335.6963,16312.2578,16418.6719,16135.9492,16218.167,16026.3799,15970.7051,16261.9941,16386.8867,16714.0234,16020.6104,16212.5059,16088.583,16103.5879,16443.5742,16439.5254,16583.2441,15979.4258,16102.1758,16003.0146,16281.1924,16241.6543,16134.2344,16453.9062,16131.4287,16276.9629,16086.2969,15973.7529,16281.1445,16214.7041,16483.041,15977.2861,16198.3652,16119.8447,16088.2314,16338.5977,16146.0742,16462.0332,16112.5264,16322.9824,15964.71,16098.7539,16335.3037,16196.0146,16289.1875,16204.2217,16052.6953,15995.7148,16323.75,16146.4805,16140.1924,16130.7314,16374.6582,16446.9141,16077.3262,16077.5264,16335.4736,16397.4258,16294.1621,16178.7002,16361.752,16016.2256,15968.7939,0
16278.4775,16334.7705,16065.0781,16186.6846,16025.9043,16050.2656,16229.5068,16263.0117,16586.1387,16020.7373,16081.3174,16026.1777,15939.418,16262.3721,16419.9297,16218.5049,16176.9736,16259.8662,15992.6016,16285.5674,16284.1104,16159.2656,16292.873,16198.5332,16345.8428,16040.9541,16103.1885,16257.5215,16219.4443,16326.3682,16163.4346,16220.5293,16150.8477,16121.2207,16123.9893,16552.4199,16063.6553,16000.3652,16204.3213,16198.9395,16166.9824,16046.2598,16514.1602,16121.7002,16024.4541,16211.8916,16151.3154,16191.5557,16076.9355,16250.7129,16117.6123,16191.1865,16300.6289,16087.2773,16345.1299,16294.7295,16440.9961,16107.543,16285.0674,16164.9395,16098.9268,16327.7656,16311.7471,16375.2012,16071.9668,16269.4375,16074.6191,16247.9141,16211.9785,16238.0957,16511.2168,16011.0186,16091.8105,16009.9668,16291.1074,16271.4385,16154.9189,16627.2383,16170.542,16411.1719,16109.6973,15977.1299,16040.8145,16484.1641,16686.3691,16153.7744,16414.7676,15986.6348,16116.1748,16288.4287,16542.7559,16750.4531,16134.8721,16337.4443,16223.3271,16016.4365,16092.5791,16400.1582,16760.6973,16084.3047,16245.9424,15941.0586,16325.4346,16129.5205,16050.2461,16437.2246,16470.4531,16610.9531,16162.0557,15922.7217,15837.5908,16309.4805,16475.3145,16422.6895,16584.7187,15806.7803,15875.3105,16026.3193,16442.1484,16662.6602,16420.9219,16479.2871,15896.127,16013.4297,16015.0938,15996.7891,16210.7061,16358.6162,0
16180.4707,16180.126,16124.1162,16401.0801,16699.002,16097.1006,16097.3604,16009.3662,16068.3027,16210.7383,16314.0645,16633.7168,16013.8125,16193.2207,16159.8125,16324.0625,16188.1982,16168.0762,16597.9551,16064.1563,16433.0488,15949.1943,16003.4385,16176.001,16381.8252,16488.9395,16312.8535,16431.0195,15780.0049,16080.7256,16268.25,16543.5352,16617.2793,16170.6855,16435.8281,16025.4199,16055.7705,16190.2314,16440.4277,16875.1738,16033.1045,16225.9111,16049.7266,16073.0996,16124.1592,16171.9102,16367.1631,16461.2344,16546.6445,15931.3555,16028.1006,16154.0117,16099.7451,16499.0273,16276.6025,16552.5137,16101.7568,16082.3213,16140.0098,16144.958,16444.127,16284.542,16486.9277,15793.2412,15958.1709,16233.7334,15963.208,16248.8438,16156.0996,16572.9531,16209.4121,16432.3613,16070.1611,15906.4775,15962.2939,16466.8906,16688.4785,15924.2588,16171.4375,16095.6348,16036.96,16485.7656,16426.7012,16453.5996,16016.4512,16076.8701,16158.1084,16191.0723,16372.6113,16176.8457,16345.0313,16203.6113,16430.0449,16093.4697,16077.9629,16326.4619,16282.2393,16257.5996,16137.9424,16342.4658,16108.5693,16210.7607,16131.957,16226.5117,16513.2285,16184.8887,16395.3125,16056.9453,16076.8926,16180.6533,16468.0293,15952.041,16193.9863,16416.2012,16118.3799,16111.502,16058.75,16198.1689,16356.3896,16198.2363,16450.5977,16044.2832,16253.8838,16194.3975,16175.7061,16257.3799,16355.3271,16276.4561,0
16385.0156,16568.4102,16274.958,16208.4961,15989.9736,16075.6709,16313.5645,16451.0059,16608.2012,16053.2119,16293.165,16049.624,16113.707,16285.2422,16389.0469,16568.3359,16285.2813,16456.748,15798.0762,16097.1494,16103.4932,16072.7256,16341.3789,16371.3252,16564.9707,15931.9082,16076.2715,16103.1426,16321.8301,16613.9473,16200.4688,16230.8193,15919.9268,16066.8945,16014.041,16419.4668,16735.8164,16359.5586,16260.4629,16169.2637,16265.4971,16048.5273,15924.0508,16366.042,16655.6621,16509.5742,15980.5771,16081.7002,16202.8887,16073.1182,16532.1523,16285.3066,16310.7168,16001.999,15926.376,16050.0596,16349.3135,16436.6758,16257.1621,16612.0137,15818.998,16366.9727,16007.9375,16155.3193,16205.8447,16171.5967,16429.2539,15981.2441,16119.1016,16179.8115,16228.2256,16230.6924,16221.3193,16705.0059,16225.5703,16144.333,15957.6445,16078.1299,16317.2793,16439.332,16639.6875,15936.3867,16119.0615,16176.416,16156.207,16170.085,16090.7686,16250.5469,16232.8154,16328.6221,16071.2178,16189.2197,16174.3867,15952.4199,16402.5215,16244.9912,16182.5469,15982.3672,16055.9551,16216.8682,16275.209,16557.4629,15990.7881,16200.8643,16068.6221,16162.1514,16332.5801,16341.9014,16209.1982,16159.5693,16162.9492,16069.8047,16149.8252,16160.2275,16336.8213,16320.8408,16129.4014,16170.124,16060.0195,16258.2617,16172.4033,16099.8857,16392.0312,16225.209,16509.5605,16033.2588,15967.6221,16241.1689,0
16034.0215,16079.2373,16249.0039,16422.7461,16346.2891,16511.8809,15839.5049,15878.082,16226.5645,16051.3613,16171.7646,16137.0615,16499.7871,16171.375,16171.0713,15930.6641,16194.1992,16308.3691,16196.583,16474.1777,15943.4619,16259.9355,15967.6641,15870.8838,16411.2949,16474.5176,16750.4668,15884.3906,16215.7461,15986.5791,16232.9668,16423.2207,16211.6895,16489.9961,16141.9551,16384.3496,16028.1963,15991.4951,16142.333,16280.125,16515.8262,16110.2949,16139.1797,16064.1855,16055.9951,16314.0596,16164.0771,16270.3076,16203.3652,16212.6953,16003.167,16009.1855,16260.4053,16444.9219,15930.1016,16105.418,16249.084,16088.8594,16209.4141,16195.6602,16116.792,16310.7158,16298.752,16376.5283,16107.9648,16164.9189,16091.6934,16196.4043,16453.332,16312.6895,16237.4326,16059.46,16152.665,16172.46,16246.2344,16545.7676,16187.0518,16195.5381,16146.0547,16368.1123,16119.2119,16373.4033,16057.001,16138.5469,16252.9814,16190.3896,16226.3975,16040.4482,16236.5146,16171.8682,16063.8018,16285.4775,16172.8359,16014.6475,16105.1279,16159.0107,16426.0645,16195.2568,16295.208,16187.7236,16370.5732,16286.9043,16704.9141,15966.5039,16111.7949,16212.9629,16327.8828,16217.8252,16195.5576,16450.834,16062.8818,16115.1279,16282.1211,16284.1064,16244.3799,16053.7305,16352.9346,16242.8857,16160.04,16200.3701,16103.4385,16062.499,16466.8516,16684.457,15995.0449,16202.9316,16155.2959,16143.9053,0
